"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20214","11","서울시","CS300001","슈퍼마켓","987247954504","71492386","719874355410","267373599094","140348143795","138170347983","137482168137","138586855724","165286839771","152345199565","115028399529","11877842944","103325169598","187124623088","246104658349","345935775232","92879885293","457290649443","475579316728","3888250992","87324080468","152276968002","220506301992","246355739860","222516679848","52202104","19290282","10232639","10102791","10153604","10147875","11565195","10610907","8679375","874599","7164301","12334372","15521034","26794698","8803382","36880135","33571763","809405","10021791","13476855","15762995","16507654","13873099"
"20214","11","서울시","CS300007","육류판매","798662808952","16961713","604582768416","194080040536","98662365576","112959669932","103474922711","121816819500","167668990697","129661655783","64418384753","15664975331","135094125131","201182209563","262306742007","174070755360","10344001560","334424172876","409317226123","533672213","25892535927","92718395661","136082912347","218392282352","270120976638","12073579","4888134","2178009","2141747","2208177","2365427","3180219","3033691","1854443","137972","1942078","3888096","5389023","5374036","230508","7090107","9503893","19929","874560","2125410","3189958","4807212","5576959"
"20214","11","서울시","CS300011","일반의류","1901567055715","23562358","1162808413266","738758642449","215663096547","210994044037","228515195881","228035469782","279600607019","391375586626","347383055823","5547677546","43273058921","450589343532","717815312603","636835660417","47506002696","717697243198","1137473489070","12204119124","303710235699","413101135102","418920430943","401968829218","305266077225","14619976","8942382","2709327","2606630","2964275","2913674","3426070","4704261","4238121","157462","661537","5689943","8387072","8039592","626752","8277346","15162600","288075","4473919","4871075","5171066","4928836","3707007"
"20214","11","서울시","CS300015","가방","27188097321","632322","18046119571","9141977750","3139697172","3033856124","3188188280","4018141615","4666236380","4564399358","4577578392","7336316","959161416","6691683517","10493035042","8413029898","623851132","9641786428","15710236672","221721692","5798051291","5982977657","4124478429","5266762548","3958108263","405587","226735","76240","76370","75071","79857","98049","115675","111060","64","14275","149768","216185","234687","17343","215029","402615","12518","170317","154935","110781","93817","75306"
"20214","11","서울시","CS200006","일반의원","1543260030650","39659169","1329155521136","214104509514","273827456361","265761387079","228639425679","242430798289","318496453728","206622109572","7482399942","97872160","329111209767","490360941817","482461173781","239902750329","1326082796","586994995480","948600423019","5061129452","211644008907","308056146451","351107387868","362073883970","297652277602","34665868","4993301","7545607","6812404","6147750","6328951","7831156","4719488","273813","546","9628384","11175544","13153813","5683498","17384","17967472","21643243","286638","4235476","7357434","8873559","8409710","10447417"
"20214","11","서울시","CS200019","PC방","76764490610","16113484","50033395725","26731094885","10124157909","9160207217","9389937815","9642712952","11716379832","13574177630","13156917255","6461189079","5042652191","11128913756","18026868230","26589470168","9515397186","64311733608","12387367093","8352678551","42358608677","15721792189","5215666860","3973545248","1076809177","10559785","5553699","2092902","1953349","1976475","2040146","2496913","2832199","2721500","1260708","980355","2269772","3939499","5724699","1938451","13333166","2778043","2487885","8702071","2839346","1046460","827420","208028"
"20214","11","서울시","CS200002","외국어학원","101086422097","300523","87563691465","13522730632","18435504472","17990402123","17631749958","15531239428","17974795484","8109266307","5413464325","426150851","16222453748","17909186196","30312711027","30865822883","5350097392","42894147296","57138070409","167415490","2100550626","20363331615","59030390127","15135096564","3235433273","246130","54393","51344","50987","50197","44185","49417","33407","20986","1805","31817","50662","92647","105607","17985","125603","172296","1001","12190","45756","176292","54065","8602"
"20214","11","서울시","CS300026","완구","28581733750","575786","15526632009","13055101741","2774221700","2243212224","2940230083","3203908445","4365059557","7275739049","5779362692","526365","994998152","6607578135","9400089263","10273140234","1305401601","17262563595","10034006245","245541094","3335164888","10220936656","8356882655","2589834525","2548210021","298402","277384","56451","45124","54744","61665","80418","156050","121334","23","17692","126981","198898","214174","18018","324742","244353","7940","82580","229706","169610","35541","43722"
"20214","11","서울시","CS100005","제과점","258237029973","24701914","189668730854","68568299119","32581644480","34759675513","36680065583","36282582607","49364762671","38359944727","30208354392","237547758","40229310413","62732708762","61312514907","77254858673","16470089460","94486408117","135085124008","2788103788","45202121199","54377276996","56447934465","43387159516","27368936102","18289148","6412766","3317462","3473456","3648011","3560150","4290069","3521479","2891287","23282","4492811","5551043","5534295","7349922","1750561","9373619","14392473","356049","5203976","5733795","5506308","4249444","2716564"
"20214","11","서울시","CS200037","노래방","78857318759","2677703","53092734997","25764583762","8429239257","10138404874","10693541832","10990355895","12841193139","14978675898","10785907864","23457811840","920390929","656716340","2386802297","20146046441","31289550912","59558266712","13350959976","1171806816","12786144536","13447428617","17583172075","19585729352","8334575961","1741234","936469","308728","315566","332239","345206","439495","522051","414418","366347","19913","116483","325950","1034080","814930","1729242","911931","267561","1309471","475163","247373","248045","93526"
"20214","11","서울시","CS300021","문구","393895459409","11527412","363888606425","30006852984","62938823321","73650398767","79339547076","75551243102","72408594159","21804787163","8202065821","2573606","62434688419","121137943465","154210563851","55101103396","1008586672","94871441930","70843129425","2235243780","18390701202","26425848015","41098332378","51005098674","26558808151","9682815","1844597","1788285","1905175","1993936","1971752","2023667","1260772","583825","336","1401953","3514284","4002842","2520169","87828","4275193","4750023","346735","1657209","1963288","2516867","1518543","1022501"
"20214","11","서울시","CS200024","스포츠클럽","103243832050","345289","93094058621","10149773429","20820279204","18643966835","17898094064","16361075936","19370642582","6703377033","3446396396","164489919","11367359056","17237797530","20703936403","43830090083","9940159059","45701393709","53241835897","748684071","30334334940","26135067303","16248994218","18077690572","7398977936","293989","51300","68151","62946","54925","50996","56971","30346","20954","2395","41851","59282","71262","139237","31262","182551","155643","4225","122966","89415","46662","51444","23478"
"20214","11","서울시","CS300004","핸드폰","78298417012","1446816","58429399439","19869017573","12215797418","9435663275","12449705740","10784791320","13543441686","13651336286","6217681287","247088678","4604539114","17311288573","25613634054","29613994131","907872462","38028102779","30309521212","639941226","10273938710","10706518852","18007107967","18097916382","10607589614","1106816","340000","229779","193692","214470","216392","252483","223881","116119","1873","82341","406197","465489","472427","18489","717204","671972","30272","284835","239616","317506","297240","219131"
"20214","11","서울시","CS300036","조명용품","475093129341","4642892","430634098006","44459031335","79757316494","91035501849","85349325530","82720459518","91771494615","37288198165","7170833170","247634838","117593104563","138455560723","177419068431","41346396179","31364607","240621788100","111773531043","99341226","9917456020","35154613818","92742569626","141581725206","72899613267","3998205","644687","809660","824461","784182","735768","844134","517290","127397","3930","1064939","1404035","1599867","566532","3589","2536533","1101784","5331","206543","497493","790057","1070973","1067918"
"20214","11","서울시","CS200017","골프연습장","74994069154","1461256","51247564001","23746505153","10837548702","9777315229","9666040375","10345117025","10621542670","12012331565","11734173588","1441088524","7751047007","12239087946","16898933712","27027841160","9636070805","49850439773","16708774087","28235427","3650703837","14886508283","20496685650","19136620649","8360460055","924160","537096","187579","175667","174333","180236","206345","268685","268411","31318","117222","264427","329633","504952","213704","1105779","261541","858","70914","292829","441876","406033","154817"
"20214","11","서울시","CS300003","컴퓨터및주변장치판매","1195389738761","18154968","1081293149928","114096588833","217076732227","189320067626","218080228653","219618451586","237197669836","69512518382","44584070451","699496635","141110164219","352589927454","492805182233","201794889653","6390078567","425077097985","191604225316","2830408529","66174574533","109813492040","230137089197","145493229491","62232529518","14498346","3656622","2905625","2861300","2954831","2777519","2999071","1858454","1798168","497642","2553688","4319862","4925006","4217479","1641291","7264915","9750053","764275","8252369","2770108","2160512","2303448","764281"
"20214","11","서울시","CS200036","고시원","3133686544","59520","1794558820","1339127724","336456500","379451017","279603227","280119107","518928969","908716718","430411006","732933225","180418922","445412899","408134111","852469787","514317600","2415002631","623740275","52678488","799191966","714158710","397342334","771077018","304294389","33450","26070","6548","5369","6360","4826","10347","15486","10584","17054","4453","5060","7115","13650","12188","49539","9347","1124","13989","15406","11354","10266","6745"
"20214","11","서울시","CS300025","자전거 및 기타운송장비","35376732959","250435","22925617551","12451115408","3908000360","4241925528","3653396870","5411226421","5711068372","7523353080","4927762328","0","1463802428","11452593789","11768011284","10596904275","95421183","24861275983","7264202414","129910339","2436319481","6476723219","10277893125","7866419820","4938212412","162833","87602","31358","27783","30634","34752","38306","54672","32930","0","18479","78153","92970","60214","619","180176","57864","3345","21573","42536","67224","54783","48574"
"20214","11","서울시","CS200033","부동산중개업","6046352611","330090","4549394468","1496958143","721271869","1122452012","967508178","671526973","1066635436","1096843418","400114725","69728402","1158249613","1301548770","1774150619","1449854682","292820525","3279551530","2228866927","910801","672127869","1736867534","1583505732","833999287","681007236","247968","82122","46262","56156","48107","42006","55437","49572","32550","5356","62992","80552","101261","62922","17007","171059","113013","607","40005","113303","46868","49176","34123"
"20214","11","서울시","CS100010","커피-음료","584226822563","74763692","434532832731","149693989832","75982328029","83867708397","87017488795","87797088736","99868218774","81886558350","67807431482","2087957213","87035131134","197622896024","149806352445","124403764277","23270721470","228133825840","284870239874","10718988334","164733893189","145051307755","98611529309","66093034365","27795312873","57861136","16902556","10453724","11373367","11631283","11679678","12723084","9214248","7688308","136062","16545092","24547001","17732867","13621162","2181508","32747152","37510942","1600261","23469092","20206939","13197743","8571933","3212075"
"20214","11","서울시","CS300028","화초","63821941824","1263892","50009606937","13812334887","8988038849","8954222137","9668791395","10635433756","11763120800","10207086636","3605248251","293686970","10471053402","17001071661","21746807966","13169769345","1139552480","19451537712","23166832004","219975609","6607472924","9701465809","8330472336","9349621305","8409361683","950999","312893","158052","158731","178348","195272","260596","209508","103385","1914","141686","335775","389100","370540","24877","505550","612898","13578","274925","287579","191861","195598","154911"
"20214","11","서울시","CS100006","패스트푸드점","143986979917","13149601","102157143363","41829836554","17804014244","18947268267","19822260390","20711108013","24872492449","22027100204","19802736350","2290492264","9134208231","41554536503","26618801280","51362870021","13026071618","69574763252","58928537813","3086249996","36690465387","31719408170","27371812552","20700532900","8934832062","9550574","3599027","1738850","1826308","1894541","1924446","2166429","1899251","1699776","227083","1218313","3740931","2467594","4325207","1170473","6707919","5912960","376674","3924857","3222124","2511423","1796579","789233"
"20214","11","서울시","CS200028","미용실","246321121221","5510466","156633097784","89688023437","25804703456","25553481825","30337661703","32970343545","41966907255","55769038785","33918984652","177891092","6480276355","60583281375","83686849740","90452922434","4939900225","97543733051","145029524396","2666346391","46440461506","59791998475","56717022046","48440434129","28516115231","3602077","1908389","655333","595994","697046","729392","924312","1128864","779525","2124","223952","1441840","1816577","1967038","58935","3069476","2417405","82191","1074692","1223789","1259582","1160796","685795"
"20214","11","서울시","CS300027","섬유제품","51919279213","477598","38845906831","13073372382","9556761833","6400191044","5320815836","7344419072","10223719046","7171376665","5901995717","0","7810141274","14747308314","18893688949","10260689140","207451536","16261523903","28156303972","51478990","1926933345","4541963459","10000126393","10269358655","17627967033","370742","106856","65911","77683","70507","78579","78062","74153","32703","0","66145","147678","185143","77274","1358","188665","254205","1159","39156","63071","77607","117893","143992"
"20214","11","서울시","CS300022","화장품","824345866445","24548032","642843987700","181501878745","118542101284","130212283121","127011234970","126740073563","140338294762","101565508265","79936370480","4347428146","55924832307","190915764390","237398378283","273367993175","62391470144","226903254877","557279761439","10573210074","205819296924","177375347277","164671233592","139015243077","86730325912","17815159","6732873","3358922","3403895","3565825","3503128","3983389","3745854","2987019","37511","1123766","5052259","6231062","9916123","2187311","6080651","18341202","623425","9899279","6058585","3452595","2885662","1502401"
"20214","11","서울시","CS200029","네일숍","13203372176","192827","9891294329","3312077847","1839269351","1830752313","1841380071","2129349619","2250542975","2310434223","1001643624","15858508","276554445","2942679145","4273276567","5133291837","561711674","2228063670","10802442790","97850678","3030130964","3831130541","2868986866","2000107304","1202300106","145374","47453","27032","26567","26709","30571","34495","31775","15678","120","6067","46671","59002","75360","5607","40810","150789","2447","57815","55232","34700","27538","13880"
"20214","11","서울시","CS200005","스포츠 강습","89067648077","417095","81745709421","7321938656","16105892470","17130723058","15366398251","14127296767","19015398875","5757381582","1564557074","21892485","5818768717","15428366038","24270398700","37412194607","6116027530","29998041371","56984446985","214511573","10655493054","22537951001","37888917460","10872523881","4815926086","378218","38877","73845","75473","72756","63006","93138","27023","11854","216","17802","75611","124275","176511","22680","148948","261326","3591","50469","104296","195092","41061","15791"
"20214","11","서울시","CS200007","치과의원","615888382556","4401561","547832730668","68055651888","108953806251","121566556127","108381046284","89506861710","119424460296","64813011943","3242639945","141851","80083033107","207089834876","205816209861","121713479307","1185683554","310701724818","301872746855","1022009905","53891139267","89442204101","134309756298","161633790670","172276348493","3881144","520417","799182","835660","744894","644045","857363","502836","17581","14","734270","1316146","1559555","787835","3741","2167440","2225281","17154","519086","751110","1009640","987468","1108290"
"20214","11","서울시","CS100003","일식음식점","276893453881","6861856","215641024012","61252429869","35222784507","40844961495","43493547766","45002721163","51077009081","38281909390","22970520479","4604019941","634016498","78522207913","25875907063","112366812178","54890490288","121662432494","81790133494","2727854415","58070528790","56619422014","38131896233","30387955880","17515376354","5394816","1467040","928282","1044779","1089491","1099817","1232447","852719","614321","65223","34871","3019376","868877","2340655","532854","3138021","2845410","156727","2040822","1574331","1014233","802956","394407"
"20214","11","서울시","CS300018","의약품","1480676987754","69974375","1329055185130","151621802624","261478316600","274148925426","259548377739","243436407083","290443158282","129923027267","21698775357","307255646","302542488161","473453646464","477520745134","219788667808","7064184541","774074939197","650944507426","3020404398","93199194840","210183738748","314286311508","342298199607","462037662451","60019198","9955177","12830853","11768292","11003072","11222223","13194758","8171972","1783205","23457","13309959","19434527","21163761","15433376","609295","32721538","37099073","444326","9087825","13427508","14513452","14623826","17723714"
"20214","11","서울시","CS300019","의료기기","249352998764","602195","240575503369","8777495395","44790676848","45596627599","44434417651","51152259195","54601522076","8099048656","678446739","0","34022149696","107713141288","89930789855","16664864290","1022053635","182038240769","51742019451","112270101","3392713391","25145157972","69680532532","72741258595","62708327631","548564","53631","102314","116856","103699","107968","117727","42816","10815","0","101195","233477","213954","53148","421","349710","235971","1597","16878","50130","112965","133665","270449"
"20214","11","서울시","CS300006","미곡판매","130551761291","2384198","110749972387","19801788904","20792632827","20283876353","23031606888","21648044794","24993811525","16872704563","2929084341","6993151418","46815112111","31810637074","31146652755","12997805249","788402684","45437046065","73967076301","13176958","4628485935","11345319848","14938958629","31651466073","56826714910","1927218","456980","386216","365717","391228","379477","404580","351332","105648","77493","589385","652579","700969","339820","23952","939951","1292025","1031","73483","175678","287391","550013","1144374"
"20214","11","서울시","CS200031","세탁소","31924986656","1897194","25947680436","5977306220","5313399573","5067236050","5623250284","4366826372","5576968157","5289230101","688076119","158032509","4405633926","7171219898","9248250041","10230370742","711479540","12966363942","15546638238","91861908","4339208075","6893042656","7662048344","6367176849","3159844900","1486968","410226","315170","269247","336029","261438","305084","340818","69408","22299","252758","429117","521799","602291","68930","914048","929868","9751","357184","443951","451395","393085","188578"
"20214","11","서울시","CS300016","안경","106536607727","1205976","75032019701","31504588026","15074355156","14218533482","14513838227","14651417223","16573875613","19545227577","11959360449","1479038","4684792451","27263762555","35986766096","36997844676","1601962911","49311618947","56045691888","1145383458","20472987985","20428201301","24536425993","23618896096","15155416022","876596","329380","171986","165685","169845","170095","198985","198896","130484","6","55808","279320","372102","470318","28422","447864","754115","38571","378621","235497","227327","200728","121240"
"20214","11","서울시","CS300024","운동/경기용품","318821768295","1902147","211346394972","107475373323","41388449002","37520956613","41617774509","42058192905","48761021943","58298451828","49176921495","270254721","15512042397","87205525770","127096942345","85436247196","3300755866","190746596409","101991567163","1259211820","26267438982","47044725764","86676192881","71234207391","60257019803","1197861","704286","223844","213213","232239","252096","276469","378089","326197","1475","106764","555466","721022","496698","20722","1123236","703523","15799","202357","326513","355098","467395","459639"
"20221","11","서울시","CS100001","한식음식점","2613129228499","82988349","1931197167958","681932060541","358203045391","373190442955","383310581902","409722676251","406770421459","392434875117","289497185424","7829591766","51973175994","734697760985","304887600513","1231296502820","282444596421","1345826732581","766398492917","12765909926","350011988391","479256475245","433014610754","473547800373","363630585008","63804241","19184108","12472443","12321414","12625362","13453543","12931479","10813220","8370888","226025","2813026","34496987","11535982","29123432","4792897","45369065","28509777","636671","12856868","16461229","15003151","16197780","12723269"
"20221","11","서울시","CS200025","자동차수리","216293862729","1305089","181223439861","35070422868","36161582238","34286458400","33865435226","38651693420","38258270577","33114636539","1955786329","31487656","32406892781","61635446966","76040633226","45718827833","460574267","138888393963","47310916924","22549005","7165573753","32939269269","46227389206","52461567315","47397898111","1075791","229298","226885","195127","196930","226460","230389","207020","22278","184","242451","389602","464976","206561","1315","852051","285679","329","50658","219410","274840","297486","295266"
"20221","11","서울시","CS300027","섬유제품","33238496296","367647","27449445930","5789050366","5923930371","6579959383","4272841369","5289017537","5383697270","3598618762","2190431604","0","4680357495","10089645604","11425391638","6857209163","185892396","11827730376","14843023346","11715791","827915128","2617030513","5707285069","8223950693","9282856535","293314","74333","59369","54449","55501","63607","60388","49327","25006","0","58798","114966","138786","54487","610","155309","179415","946","21831","42414","69782","87271","112489"
"20221","11","서울시","CS300033","철물점","61980274896","1204322","53004097941","8976176955","12261441810","10408768063","10055569717","10281885216","9996433135","7780010036","1196166919","29838397","14811389045","18466248322","18937219443","9273125829","462453860","29267241981","18857997139","14133092","1535779876","5585172417","11469047412","14252710485","15268440154","1007243","197079","216150","194420","196070","204532","196071","155659","41420","376","320426","359613","365948","156840","1119","636100","286442","1871","67057","156933","195998","252773","247910"
"20221","11","서울시","CS100009","호프-간이주점","250548779564","4990094","172799265450","77749514114","31509073846","33140836807","33064115663","35017113162","40068125972","49266557786","28482956328","6188821478","1049595981","5969299030","7365818238","120155672822","109819572015","149707685874","77607564093","5906461443","73964299764","56809266209","34771650303","36993688355","18869862159","3401865","1588229","620255","656286","656991","678089","790244","982434","605795","39686","42518","334418","220438","2495313","1857721","2887859","1854588","132574","1695483","1176380","682053","687986","368095"
"20221","11","서울시","CS200005","스포츠 강습","84305578334","391251","77705477527","6600100807","18135762920","13048307075","14349202673","15327714649","16844490210","5159104618","1440996189","36251195","6390563359","14988127592","22000621083","36354418213","4535596892","28388369307","53808529822","120235210","9912893653","20029412696","34931062211","12526154723","4678320356","356176","35075","84106","58460","61719","66467","85424","25208","9867","282","19800","73162","112833","166608","18566","140930","245137","2663","43014","88868","189624","46453","15441"
"20221","11","서울시","CS200008","한의원","213784080759","5601331","169959244488","43824836271","40778805796","32020919153","29226829533","31858779561","36073910445","39921575392","3903260879","17342315","25723994162","78731740435","66424572213","42419620300","466811334","80789165351","130958650406","167056847","13143445241","33821549140","48781913875","53055632923","62778117484","4663466","937865","1059880","828422","861786","894223","1019155","824348","113517","1111","867672","1909371","1666646","1150955","5576","2499138","3084973","8680","308641","714961","987393","1294882","2269538"
"20221","11","서울시","CS300010","반찬가게","683356090049","22961833","569964286943","113391803106","121328510664","98627173188","105914960397","114255857612","129837785082","80374165185","33017637921","66554102767","149601096274","176296063079","166572052074","101806202046","22526573809","295930788819","270719812798","564563121","30420466028","89012066001","140406053545","134855808658","171383780614","17854723","5107110","3797729","3429645","3411165","3642858","3573326","3033124","2073986","1034808","3423619","7496712","5483563","4811380","711751","10479547","11093375","89189","2840096","4822096","4639391","4737248","4444642"
"20221","11","서울시","CS100006","패스트푸드점","138084612721","12511073","97626626990","40457985731","17978330355","18791699987","19582212689","20509424511","20764959448","21088073432","19369912299","1323988517","8548829126","41461152842","25654546584","49726732857","11369362795","68087911964","56520665818","2183584356","30882599715","31952319727","26977678962","22513718991","10098676128","9061970","3449103","1731443","1767046","1833321","1894508","1835652","1808463","1640640","130701","1087948","3705863","2392520","4177444","1016597","6423239","5566314","266717","3275323","3248761","2452373","1889532","856815"
"20221","11","서울시","CS300011","일반의류","1638420797207","21225184","970604946231","667815850976","174484185197","189767434902","212585633321","191800243202","201967449609","355123875641","312691975335","3558201690","34719877634","384344517280","643687434517","540073027296","32037738790","631569218053","977333029160","8608010475","229227122509","383752526694","371370676153","355940730383","260003644232","12887053","8338131","2362868","2536164","2786971","2552324","2648726","4335101","4003030","131888","553963","4997339","7838314","7258900","444780","7557909","13586837","210167","3618069","4597045","4840367","4597303","3281832"
"20221","11","서울시","CS300015","가방","23577755940","513307","15585118680","7992637260","3199884346","2586508828","3841189037","3475806723","2481729746","3835786438","4156850822","3538884","639215717","6283947540","9398381656","6949912908","302759235","9698489521","12971070397","143228721","3865628845","5943888007","3771534524","5839389104","3105890707","322215","191092","66494","66267","63911","61377","64166","99995","91097","32","10508","123962","174304","194368","10133","176398","328442","8074","131140","132293","86866","81884","64582"
"20221","11","서울시","CS200006","일반의원","1530071907269","40366478","1284577969029","245493938240","282350187416","237274352029","203181326856","262919365568","298852737160","234452346951","11041591289","120996280","335301052396","485487331840","469014436468","238341067825","1807022460","574383676243","951899140292","2675144931","190299642998","314119586957","330488819939","376220680126","312477034662","34727850","5638628","8293432","6187979","5782807","7124832","7338800","5311652","326976","500","10171400","11841836","12784487","5549931","18324","18359645","21963594","203613","4283971","7536603","8711558","8754269","10833200"
"20221","11","서울시","CS300018","의약품","1706891869612","78471010","1501636527297","205255342315","328011574744","285689017468","266576281307","301301605236","320058048542","168742149117","36513193198","435542932","365966734074","523021563043","529656352323","277994570242","9817106998","856903429502","762494770407","2606416959","104110431997","246914688816","349337710746","400630999555","515799873377","65751809","12719201","15240020","11842377","11656079","13503532","13509801","10167912","2551289","25465","14652090","22205689","22923602","17940602","723562","36527598","41380694","333750","9165130","14886040","15957814","17323263","20242285"
"20221","11","서울시","CS300009","청과상","708173762388","23274732","508524291421","199649470967","101008370167","92141891004","99469723522","103732875933","112171430795","121931215667","77718255300","11935661207","144501482207","211651256434","218935717644","110215831086","10933813810","291101032629","350648856151","152617407","14615716131","51222347381","107092060145","164853979424","303813168287","16077006","7197726","3298055","3026446","3051824","3269969","3430712","4137803","3059923","77275","2879711","6693015","8317223","4995621","311887","9631625","13155084","15576","675259","2152166","3677069","5682273","10584380"
"20221","11","서울시","CS200019","PC방","67431589057","14180453","43420077414","24011511643","8489070054","8736223370","9098264741","8548671983","8547847266","12086631472","11924880171","199869484","4595918896","11784412881","19932491452","27162895047","3756001297","56047491821","11365994345","4994649875","36294449181","16688618320","4333489148","4028010638","1074269004","9266732","4913721","1806965","1860366","1930390","1839316","1829695","2469094","2444627","31747","943306","2329160","4225598","5813353","837289","11566682","2611990","1553466","7655376","3052580","864065","846647","206538"
"20221","11","서울시","CS200029","네일숍","11955816495","173339","8818365530","3137450965","1556443718","1643884187","1733375171","2021609586","1863052868","2115687449","1021763516","19287457","175452987","2737474484","3784440600","4718680403","520480564","1939871917","9877858562","74812008","2399275584","3482622236","2645696469","2013949553","1198969094","127789","45550","23740","22720","24292","28740","28297","31227","14323","100","4415","42579","53489","66940","5816","38434","133508","1943","45773","49764","31362","28042","15030"
"20221","11","서울시","CS200034","여관","48401808825","1192727","31404875949","16996932876","5830392741","5997238199","6756869087","6082214519","6738161403","9727555122","7269377754","7160881764","2463977137","4054865625","7069677862","13656353008","13996053429","31858337422","11320826316","861234761","11262822361","10773007132","8190541799","7865933354","4225624362","756409","436318","142961","147776","154882","155215","155575","235550","200768","140270","45832","131021","191997","352082","331525","837817","308950","25703","408271","294294","170223","163060","85183"
"20221","11","서울시","CS200017","골프연습장","72798379266","1435337","48025969321","24772409945","10127708468","9990147357","9420953661","9731543448","8755616387","12507051860","12265358085","384794748","6582007725","13241079105","17886528679","28125948083","6578020926","47962562945","15892923067","26000151","2284467517","13043021872","18787098500","19783161331","9932741213","869915","565422","162787","175886","188994","172840","169408","274917","290505","4903","103052","288767","350613","541673","146329","1083951","250576","635","43460","260017","405853","437001","187582"
"20221","11","서울시","CS300003","컴퓨터및주변장치판매","1014250458435","17580108","886585193104","127665265331","198257074724","142732013440","184611114151","191935861058","169049129731","72793437996","54871827335","681184614","119754998648","290795716431","393914874310","203213733083","5889951349","470271249463","188925022318","2936023683","60321470395","110801214347","226109860864","202655105273","56372597212","13652476","3927632","2850535","2573387","2694180","2866101","2668273","1968535","1959097","352291","2295243","4220667","4881939","4257140","1572828","7549707","9148859","303200","7498860","3817140","2091740","2084811","902808"
"20221","11","서울시","CS300029","애완동물","16760876990","540456","10896261513","5864615477","2301971742","2022542497","2116867349","2166230450","2288649475","3302570966","2562044511","18966809","750287173","4064093648","5816320631","5495244763","615963966","6792636696","9765622715","52967887","2203158355","3197986974","3564203393","4556897023","2983045781","371051","169405","76083","72863","70160","75976","75969","94701","74704","911","21402","122575","179646","196407","19515","209605","328789","4185","73236","102664","99847","149900","108555"
"20221","11","서울시","CS300020","서적","109772019121","2097876","89110765623","20661253498","17623992470","17689563511","16469262189","17748446170","19579501283","11874376984","8786876514","752782","10206252837","31542582319","42873695903","23726856525","1421878755","43646789077","50638132463","2961683315","8844221545","12276428370","29891384275","30270912721","10040291330","1577970","519906","334781","299129","295566","339252","309242","290613","229293","46","140165","534176","722904","650314","50271","895301","1145536","140685","272812","246106","671551","520342","189344"
"20221","11","서울시","CS200003","예술학원","99247655958","447151","83760974638","15486681320","17967857724","16286631617","15779360863","18749823383","14977301051","11789021060","3697660260","114523929","4023639160","17616576532","36362974423","34665010890","6464931024","40495290852","57916892248","320064340","7050999074","15007032089","52391381211","20198949796","3443756599","393456","53695","85666","76677","74007","87287","69819","42083","11612","628","13945","83482","181152","151553","16391","174933","269606","3284","37345","82679","245599","61828","13792"
"20221","11","서울시","CS200031","세탁소","29694752865","1640562","23102336653","6592416212","4941886365","4051439119","4847475384","4580480179","4681055606","5865867869","726548343","154721910","3901755686","7235065784","8897857053","8892571066","612781366","12581697950","14116386414","76497096","3237704414","6599626249","7314242369","6490629177","2979255500","1244454","396108","272412","222892","278766","235022","235362","323858","72250","20435","205603","384186","454281","512879","63178","803636","788506","7825","271293","398743","388741","357523","167952"
"20221","11","서울시","CS300016","안경","103070970748","1111913","70510969323","32560001425","14153939197","13734899577","14074985550","14110283140","14436861859","19829177226","12730824199","769100","4387659821","26190931638","35701439480","35496625761","1293544948","48629250996","53303501071","812574404","17049204565","19536127091","23916341701","25661048427","14957630837","790124","321789","160130","151322","157173","159848","161651","191183","130606","6","50986","262468","355518","421310","21625","419273","688073","27984","318098","228244","209126","205851","118066"
"20221","11","서울시","CS300043","전자상거래업","197035851061","3244552","143564713189","53471137872","26930076324","28063144056","27198735850","30256043584","31116713375","28149455396","25321682476","3042180109","14992469311","48813701755","72370257797","47450116534","10367125555","81822932368","99509829141","1235123367","23610373695","38619720334","51703361838","32889687520","33274469027","2051453","1193099","369533","376339","415469","429691","460421","656792","536307","91925","223794","794094","1092026","841044","201669","1167136","1977078","56255","755101","789025","745905","455665","342234"
"20221","11","서울시","CS200036","고시원","2778790227","58960","1753517090","1025273137","348850190","408390897","273022648","370755876","352497479","622766388","402506749","502372670","191491363","379695776","323729005","662998676","718502737","2215223434","480314945","15843075","354646874","705194943","471203861","775725254","372924373","34792","24168","6235","7458","6013","7344","7742","15234","8934","9842","3648","6539","9261","14183","15487","50504","8180","501","10793","13433","13242","12453","8262"
